"","year","trait","TP","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"5643","2021","GE","TP1","Overall","AllAlleles",0.587096685236569,0.611833728706794,153,200,71,200
"5644","2021","GE","TP1","SY_Tepee/DH130910","0",0.530980864076251,0.60577915376677,18,75,71,200
"5645","2021","GE","TP1","SY_Tepee/DH130910","2",0.51436547151877,0.220307917888563,32,75,71,200
"5646","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.617096269247298,0.538919567827131,50,75,71,200
"5647","2021","GE","TP1","Scala/DH130910","0",0.42908917210915,0.392118226600985,29,59,71,200
"5648","2021","GE","TP1","Scala/DH130910","2",0.221715266433752,0.151185770750988,23,59,71,200
"5649","2021","GE","TP1","Scala/DH130910","AllAlleles",0.51981886676282,0.563647229573978,52,59,71,200
"5650","2021","GE","TP1","Wintmalt/DH130910","0",0.53296044594745,0.47781217750258,18,66,71,200
"5651","2021","GE","TP1","Wintmalt/DH130910","2",0.206645508976927,0.207844574780059,32,66,71,200
"5652","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.628682274105578,0.613925570228091,50,66,71,200
"5653","2021","GE","TP1","Overall","0",0.607839294557637,0.53803562090498,58,200,72,200
"5654","2021","GE","TP1","Overall","2",0.208104137403057,0.381895233398312,95,200,72,200
"5655","2021","GE","TP1","Overall","AllAlleles",0.544342002094187,0.598436765742076,153,200,72,200
"5656","2021","GE","TP1","SY_Tepee/DH130910","0",0.384727077471912,0.558307533539732,18,72,72,200
"5657","2021","GE","TP1","SY_Tepee/DH130910","2",0.501204791905554,0.329971988795518,35,72,72,200
"5658","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.550385807482332,0.601112723754233,53,72,72,200
"5659","2021","GE","TP1","Scala/DH130910","0",0.551744228265833,0.401185770750988,23,59,72,200
"5660","2021","GE","TP1","Scala/DH130910","2",0.0644025385227178,0.335960591133005,29,59,72,200
"5661","2021","GE","TP1","Scala/DH130910","AllAlleles",0.532788465707273,0.616494493298045,52,59,72,200
"5662","2021","GE","TP1","Wintmalt/DH130910","0",0.710161402164263,0.659313725490196,17,68,72,200
"5663","2021","GE","TP1","Wintmalt/DH130910","2",0.221790032041665,0.278225806451613,31,68,72,200
"5664","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.555881858672319,0.503365175857577,48,68,72,200
"5665","2021","GE","TP1","Overall","0",0.449204616110387,0.430065520317451,58,200,73,200
"5666","2021","GE","TP1","Overall","2",0.390066119765185,0.371522856675206,95,200,73,200
"5667","2021","GE","TP1","Overall","AllAlleles",0.527892250306635,0.621329913461942,153,200,73,200
"5668","2021","GE","TP1","SY_Tepee/DH130910","0",0.435690508373357,0.552631578947368,19,70,73,200
"5669","2021","GE","TP1","SY_Tepee/DH130910","2",0.305153011283301,0.106821106821107,36,70,73,200
"5670","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.55238495905981,0.584054834054834,55,70,73,200
"5671","2021","GE","TP1","Scala/DH130910","0",0.308649522590678,0.141739130434783,24,62,73,200
"5672","2021","GE","TP1","Scala/DH130910","2",0.338441947981526,0.211538461538462,25,62,73,200
"5673","2021","GE","TP1","Scala/DH130910","AllAlleles",0.505437565328168,0.591938775510204,49,62,73,200
"5674","2021","GE","TP1","Wintmalt/DH130910","0",0.566745789385848,0.653571428571428,15,67,73,200
"5675","2021","GE","TP1","Wintmalt/DH130910","2",0.415844471757087,0.332009167303285,34,67,73,200
"5676","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.551985218260964,0.562959183673469,49,67,73,200
"5677","2021","GE","TP1","Overall","0",0.369585782293092,0.533163061696863,67,200,74,200
"5678","2021","GE","TP1","Overall","2",0.454977452197487,0.278626350299542,86,200,74,200
"5679","2021","GE","TP1","Overall","AllAlleles",0.526917732625057,0.633609424631096,153,200,74,200
"5680","2021","GE","TP1","SY_Tepee/DH130910","0",0.495392625923842,0.592481203007519,20,73,74,200
"5681","2021","GE","TP1","SY_Tepee/DH130910","2",0.10057193068424,-0.361436950146628,32,73,74,200
"5682","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.56074329233285,0.32459660206608,52,73,74,200
"5683","2021","GE","TP1","Scala/DH130910","0",0.519199885330792,0.556521739130435,24,60,74,200
"5684","2021","GE","TP1","Scala/DH130910","2",0.358971426191657,0.450549450549451,27,60,74,200
"5685","2021","GE","TP1","Scala/DH130910","AllAlleles",0.610139092913659,0.730497737556561,51,60,74,200
"5686","2021","GE","TP1","Wintmalt/DH130910","0",0.416644404589738,0.488142292490119,23,66,74,200
"5687","2021","GE","TP1","Wintmalt/DH130910","2",0.45832689450886,0.204517704517705,27,66,74,200
"5688","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.579008909440292,0.616038415366146,50,66,74,200
"5689","2021","GE","TP1","Overall","0",0.591982060632688,0.610189266269121,57,200,75,200
"5690","2021","GE","TP1","Overall","2",0.229880663205624,0.42380629408573,96,200,75,200
"5691","2021","GE","TP1","Overall","AllAlleles",0.548976792621034,0.59273518019648,153,200,75,200
"5692","2021","GE","TP1","SY_Tepee/DH130910","0",0.280944235994176,0.457933370976849,22,65,75,200
"5693","2021","GE","TP1","SY_Tepee/DH130910","2",0.524037577929824,0.592734434839698,38,65,75,200
"5694","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.49281887069397,0.635787718810781,60,65,75,200
"5695","2021","GE","TP1","Scala/DH130910","0",0.597172992777694,0.600790513833992,23,60,75,200
"5696","2021","GE","TP1","Scala/DH130910","2",-0.00870662038510312,0.224411603721949,28,60,75,200
"5697","2021","GE","TP1","Scala/DH130910","AllAlleles",0.551841043838127,0.633303167420814,51,60,75,200
"5698","2021","GE","TP1","Wintmalt/DH130910","0",0.610626416558884,0.748251748251748,12,74,75,200
"5699","2021","GE","TP1","Wintmalt/DH130910","2",0.13760981757016,0.122135706340378,30,74,75,200
"5700","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.56360227634928,0.390162871728385,42,74,75,200
"5701","2021","GE","TP1","Overall","0",0.595091995751649,0.659627674353987,60,200,76,200
"5702","2021","GE","TP1","Overall","2",0.117521516451672,0.166662314846713,93,200,76,200
"5703","2021","GE","TP1","Overall","AllAlleles",0.561138228573771,0.569008223272471,153,200,76,200
"5704","2021","GE","TP1","SY_Tepee/DH130910","0",0.501803364611761,0.526470588235294,16,73,76,200
"5705","2021","GE","TP1","SY_Tepee/DH130910","2",0.104693484794664,0.0921492921492922,36,73,76,200
"5706","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.458852341882347,0.353368052591138,52,73,76,200
"5707","2021","GE","TP1","Scala/DH130910","0",0.71023696643625,0.747863247863248,27,59,76,200
"5708","2021","GE","TP1","Scala/DH130910","2",0.119388104271055,0.142307692307692,25,59,76,200
"5709","2021","GE","TP1","Scala/DH130910","AllAlleles",0.625500204073697,0.694783573806881,52,59,76,200
"5710","2021","GE","TP1","Wintmalt/DH130910","0",0.446125341861911,0.475490196078431,17,68,76,200
"5711","2021","GE","TP1","Wintmalt/DH130910","2",0.0824249920437414,0.0629032258064516,31,68,76,200
"5712","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.539324872261516,0.495115067303517,48,68,76,200
"5713","2021","GE","TP1","Overall","0",0.507662189280328,0.517665130568356,62,200,77,200
"5714","2021","GE","TP1","Overall","2",0.320839216677128,0.309189361363274,91,200,77,200
"5715","2021","GE","TP1","Overall","AllAlleles",0.563538550659583,0.599376114081996,153,200,77,200
"5716","2021","GE","TP1","SY_Tepee/DH130910","0",0.682280480929743,0.740659340659341,14,78,77,200
"5717","2021","GE","TP1","SY_Tepee/DH130910","2",0.566082369560329,0.257687165775401,33,78,77,200
"5718","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.690415039865656,0.555041628122109,47,78,77,200
"5719","2021","GE","TP1","Scala/DH130910","0",0.591492052458451,0.517391304347826,24,63,77,200
"5720","2021","GE","TP1","Scala/DH130910","2",-0.0464045054770123,0.141739130434783,24,63,77,200
"5721","2021","GE","TP1","Scala/DH130910","AllAlleles",0.538920687928615,0.587386018237082,48,63,77,200
"5722","2021","GE","TP1","Wintmalt/DH130910","0",0.465094529198979,0.545217391304348,24,58,77,200
"5723","2021","GE","TP1","Wintmalt/DH130910","2",0.421305133015906,0.275171886936593,34,58,77,200
"5724","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.560079274308862,0.583069303885078,58,58,77,200
"5725","2021","GE","TP1","Overall","0",0.488992003708492,0.522953337866082,62,200,78,200
"5726","2021","GE","TP1","Overall","2",0.0950532687363749,0.300143334925944,91,200,78,200
"5727","2021","GE","TP1","Overall","AllAlleles",0.512462748800088,0.552256309222254,153,200,78,200
"5728","2021","GE","TP1","SY_Tepee/DH130910","0",0.550127882141184,0.702786377708978,18,74,78,200
"5729","2021","GE","TP1","SY_Tepee/DH130910","2",0.304387416344034,0.378342245989305,33,74,78,200
"5730","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.595365928280633,0.658371040723982,51,74,78,200
"5731","2021","GE","TP1","Scala/DH130910","0",0.471250714998445,0.394692264257482,22,65,78,200
"5732","2021","GE","TP1","Scala/DH130910","2",-0.0214446870830741,0.26695652173913,24,65,78,200
"5733","2021","GE","TP1","Scala/DH130910","AllAlleles",0.499338115781936,0.568054270736972,46,65,78,200
"5734","2021","GE","TP1","Wintmalt/DH130910","0",0.392498299379385,0.407114624505929,22,61,78,200
"5735","2021","GE","TP1","Wintmalt/DH130910","2",-0.0332867257725894,0.0461229946524064,33,61,78,200
"5736","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.436271260538999,0.368542568542569,55,61,78,200
"5737","2021","GE","TP1","Overall","0",0.569017705022821,0.624431517715494,61,200,79,200
"5738","2021","GE","TP1","Overall","2",0.252017371793091,0.262333739192084,92,200,79,200
"5739","2021","GE","TP1","Overall","AllAlleles",0.60628225633284,0.642029539088363,153,200,79,200
"5740","2021","GE","TP1","SY_Tepee/DH130910","0",0.690997065831379,0.794117647058824,17,65,79,200
"5741","2021","GE","TP1","SY_Tepee/DH130910","2",0.245190136466447,0.104198127453941,43,65,79,200
"5742","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.575444630203836,0.463739927757711,60,65,79,200
"5743","2021","GE","TP1","Scala/DH130910","0",0.233322654209997,0.260869565217391,24,65,79,200
"5744","2021","GE","TP1","Scala/DH130910","2",0.256345964296721,0.14059853190288,22,65,79,200
"5745","2021","GE","TP1","Scala/DH130910","AllAlleles",0.549652761858702,0.682392846130126,46,65,79,200
"5746","2021","GE","TP1","Wintmalt/DH130910","0",0.6746775419335,0.792481203007519,20,70,79,200
"5747","2021","GE","TP1","Wintmalt/DH130910","2",0.252301069571178,0.34017094017094,26,70,79,200
"5748","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.644100884491345,0.661794634597595,46,70,79,200
"5749","2021","GE","TP1","Overall","0",0.54299243249032,0.51835007932311,61,200,80,200
"5750","2021","GE","TP1","Overall","2",0.40934641878698,0.436539617465284,92,200,80,200
"5751","2021","GE","TP1","Overall","AllAlleles",0.584711123981155,0.633106831249246,153,200,80,200
"5752","2021","GE","TP1","SY_Tepee/DH130910","0",0.488153159664565,0.34984520123839,18,65,80,200
"5753","2021","GE","TP1","SY_Tepee/DH130910","2",0.485747259154941,0.430192042784215,42,65,80,200
"5754","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.56659897845407,0.517921644901362,60,65,80,200
"5755","2021","GE","TP1","Scala/DH130910","0",0.505496078063194,0.496329757199322,22,64,80,200
"5756","2021","GE","TP1","Scala/DH130910","2",0.380517510241661,0.543076923076923,25,64,80,200
"5757","2021","GE","TP1","Scala/DH130910","AllAlleles",0.549657123066003,0.731961147086031,47,64,80,200
"5758","2021","GE","TP1","Wintmalt/DH130910","0",0.514148905514443,0.431168831168831,21,71,80,200
"5759","2021","GE","TP1","Wintmalt/DH130910","2",0.200098647789841,0.329565217391304,24,71,80,200
"5760","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.577741249643144,0.52094861660079,45,71,80,200
"5761","2021","GE","TP1","Overall","0",0.450521448394211,0.345017753267357,62,200,81,200
"5762","2021","GE","TP1","Overall","2",0.419887586499744,0.225657850208232,91,200,81,200
"5763","2021","GE","TP1","Overall","AllAlleles",0.558002346557359,0.515748357984344,153,200,81,200
"5764","2021","GE","TP1","SY_Tepee/DH130910","0",0.199056852165531,0.301298701298701,21,65,81,200
"5765","2021","GE","TP1","SY_Tepee/DH130910","2",0.148527235902704,-0.132186234817814,39,65,81,200
"5766","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.531757321761888,0.390608502361767,60,65,81,200
"5767","2021","GE","TP1","Scala/DH130910","0",0.507697293995118,0.404856013551666,22,67,81,200
"5768","2021","GE","TP1","Scala/DH130910","2",0.442571757733722,0.366459627329193,22,67,81,200
"5769","2021","GE","TP1","Scala/DH130910","AllAlleles",0.586653345834076,0.577167019027484,44,67,81,200
"5770","2021","GE","TP1","Wintmalt/DH130910","0",0.428422546306401,0.380701754385965,19,68,81,200
"5771","2021","GE","TP1","Wintmalt/DH130910","2",0.455452432131599,0.327586206896552,29,68,81,200
"5772","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.552561466504873,0.514546244029527,48,68,81,200
"5773","2021","GE","TP1","Overall","0",0.495947190285513,0.557211209842789,56,200,82,200
"5774","2021","GE","TP1","Overall","2",0.436914362278983,0.280677992846623,97,200,82,200
"5775","2021","GE","TP1","Overall","AllAlleles",0.593955696868444,0.638514736037956,153,200,82,200
"5776","2021","GE","TP1","SY_Tepee/DH130910","0",0.0763012520611998,0.204395604395604,14,67,82,200
"5777","2021","GE","TP1","SY_Tepee/DH130910","2",0.240669445177741,0.244538407329105,44,67,82,200
"5778","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.369243019374618,0.4661785966963,58,67,82,200
"5779","2021","GE","TP1","Scala/DH130910","0",0.62037858751387,0.620779220779221,21,65,82,200
"5780","2021","GE","TP1","Scala/DH130910","2",0.28535697457297,0.0315384615384615,25,65,82,200
"5781","2021","GE","TP1","Scala/DH130910","AllAlleles",0.650384253421693,0.721739130434783,46,65,82,200
"5782","2021","GE","TP1","Wintmalt/DH130910","0",0.451831226749873,0.611688311688312,21,67,82,200
"5783","2021","GE","TP1","Wintmalt/DH130910","2",0.49936951820661,0.39792008757526,28,67,82,200
"5784","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.578658420606213,0.666632653061224,49,67,82,200
"5785","2021","GE","TP1","Overall","0",0.556889386876555,0.623882551434112,62,200,83,200
"5786","2021","GE","TP1","Overall","2",0.441765541095995,0.37760789934703,91,200,83,200
"5787","2021","GE","TP1","Overall","AllAlleles",0.61078571035326,0.6504329004329,153,200,83,200
"5788","2021","GE","TP1","SY_Tepee/DH130910","0",0.50367442097076,0.740659340659341,14,73,83,200
"5789","2021","GE","TP1","SY_Tepee/DH130910","2",0.459957851615492,0.19203413940256,38,73,83,200
"5790","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.53853253201616,0.433279262358064,52,73,83,200
"5791","2021","GE","TP1","Scala/DH130910","0",0.515559026838537,0.433846153846154,25,63,83,200
"5792","2021","GE","TP1","Scala/DH130910","2",0.288117761099497,0.320158102766798,23,63,83,200
"5793","2021","GE","TP1","Scala/DH130910","AllAlleles",0.569114652566404,0.573599652627008,48,63,83,200
"5794","2021","GE","TP1","Wintmalt/DH130910","0",0.526119498178569,0.590909090909091,23,63,83,200
"5795","2021","GE","TP1","Wintmalt/DH130910","2",0.448856061316839,0.281868743047831,30,63,83,200
"5796","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.647202004042417,0.718029350104822,53,63,83,200
"5797","2021","GE","TP1","Overall","0",0.501391579331168,0.440054682159945,56,200,84,200
"5798","2021","GE","TP1","Overall","2",0.404149095497133,0.323980656891665,97,200,84,200
"5799","2021","GE","TP1","Overall","AllAlleles",0.56015050118607,0.537634642785831,153,200,84,200
"5800","2021","GE","TP1","SY_Tepee/DH130910","0",0.230102291536224,0.317543859649123,19,74,84,200
"5801","2021","GE","TP1","SY_Tepee/DH130910","2",0.23357977430788,0.0520527859237537,32,74,84,200
"5802","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.551062833742438,0.633031674208145,51,74,84,200
"5803","2021","GE","TP1","Scala/DH130910","0",0.460968586829603,0.470588235294118,16,71,84,200
"5804","2021","GE","TP1","Scala/DH130910","2",0.274587541179271,0.261739130434783,24,71,84,200
"5805","2021","GE","TP1","Scala/DH130910","AllAlleles",0.470947062877323,0.475984990619137,40,71,84,200
"5806","2021","GE","TP1","Wintmalt/DH130910","0",0.559254437174404,0.531168831168831,21,55,84,200
"5807","2021","GE","TP1","Wintmalt/DH130910","2",0.447992089460037,0.260600375234522,40,55,84,200
"5808","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.612509105499733,0.500264410364886,61,55,84,200
"5809","2021","GE","TP1","Overall","0",0.652945032270501,0.653225806451613,63,200,85,200
"5810","2021","GE","TP1","Overall","2",0.506535877354347,0.309083425937359,90,200,85,200
"5811","2021","GE","TP1","Overall","AllAlleles",0.624593803714593,0.636949995309128,153,200,85,200
"5812","2021","GE","TP1","SY_Tepee/DH130910","0",0.652522614511615,0.821569734613213,22,64,85,200
"5813","2021","GE","TP1","SY_Tepee/DH130910","2",0.528612683389666,0.150202429149798,39,64,85,200
"5814","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.609056383926062,0.575991538868324,61,64,85,200
"5815","2021","GE","TP1","Scala/DH130910","0",0.579205818948029,0.545217391304348,24,66,85,200
"5816","2021","GE","TP1","Scala/DH130910","2",0.334156752407412,0.237662337662338,21,66,85,200
"5817","2021","GE","TP1","Scala/DH130910","AllAlleles",0.59234296642135,0.656258234519104,45,66,85,200
"5818","2021","GE","TP1","Wintmalt/DH130910","0",0.724653087035291,0.772058823529412,17,69,85,200
"5819","2021","GE","TP1","Wintmalt/DH130910","2",0.578721910314369,0.346384872080089,30,69,85,200
"5820","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.655175153864489,0.584412580943571,47,69,85,200
"5821","2021","GE","TP1","Overall","0",0.480899090537556,0.341877880184332,63,200,86,200
"5822","2021","GE","TP1","Overall","2",0.31449799770464,0.405836111454089,90,200,86,200
"5823","2021","GE","TP1","Overall","AllAlleles",0.555246865846087,0.597322182461501,153,200,86,200
"5824","2021","GE","TP1","SY_Tepee/DH130910","0",0.268021064557531,0.342857142857143,20,64,86,200
"5825","2021","GE","TP1","SY_Tepee/DH130910","2",0.495065529177814,0.241289198606272,41,64,86,200
"5826","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.551122242283687,0.552247488101534,61,64,86,200
"5827","2021","GE","TP1","Scala/DH130910","0",0.373817637292865,0.219230769230769,25,65,86,200
"5828","2021","GE","TP1","Scala/DH130910","2",0.534945405965976,0.576623376623377,21,65,86,200
"5829","2021","GE","TP1","Scala/DH130910","AllAlleles",0.544997819859728,0.62627197039778,46,65,86,200
"5830","2021","GE","TP1","Wintmalt/DH130910","0",0.551568970681372,0.502579979360165,18,71,86,200
